node_id,title,author,type,source,domain_1,domain_2,lens
b1000:616,Sri Ramana Gita,Kavyakantha Ganapati Muni,book,bharata1000,darshanas-and-philosophy,,
b1000:617,Ulladu Narpadu (Forty Verses on Reality),Sri Ramana (with various commentaries),book,bharata1000,darshanas-and-philosophy,,
b1000:618,The Spiritual Teachings of Ramana Maharshi,Ramana Maharshi,book,bharata1000,darshanas-and-philosophy,,
b1000:619,The Mountain Path Anthology,Ramanasramam,book,bharata1000,darshanas-and-philosophy,,
b1000:620,Ramana Maharshi and the Path of Self-Knowledge,Arthur Osborne,book,bharata1000,darshanas-and-philosophy,,
b1000:621,The Collected Works of Ramana Maharshi,Arthur Osborne (ed.),book,bharata1000,darshanas-and-philosophy,,
b1000:622,I Am That,Sri Nisargadatta Maharaj (Maurice Frydman),book,bharata1000,darshanas-and-philosophy,,
b1000:623,Seeds of Consciousness,Sri Nisargadatta Maharaj,book,bharata1000,darshanas-and-philosophy,,
b1000:624,Prior to Consciousness,Sri Nisargadatta Maharaj,book,bharata1000,darshanas-and-philosophy,,
b1000:625,Consciousness and the Absolute,Sri Nisargadatta Maharaj,book,bharata1000,darshanas-and-philosophy,,
b1000:626,The Ultimate Medicine,Sri Nisargadatta Maharaj,book,bharata1000,darshanas-and-philosophy,,
b1000:627,The Nectar of Immortality,Sri Nisargadatta Maharaj,book,bharata1000,darshanas-and-philosophy,,
b1000:628,Living from the Heart,Robert Adams,book,bharata1000,darshanas-and-philosophy,,
b1000:629,Final Talks,Annamalai Swami,book,bharata1000,darshanas-and-philosophy,,
b1000:630,Living by the Words of Bhagavan,David Godman,book,bharata1000,darshanas-and-philosophy,,
b1000:631,The Precepts of Jesus,Rammohan Roy,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:632,Translation of an Abridgement of the Vedant,Rammohan Roy,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:633,Selected Works of Raja Rammohun Roy,Sushobhan Sarkar (ed.),book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:634,The Brahmo Samaj,Sivanath Sastri,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:635,Autobiography of Maharshi Devendranath Tagore,Devendranath Tagore,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:636,The Life and Letters of Keshub Chunder Sen,P. C. Mozoomdar,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:637,Satyarth Prakash,Swami Dayananda Saraswati,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:638,The Light of Truth,Swami Dayananda Saraswati (Satyarth Prakash trans.),book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:639,Dayananda Saraswati: His Life and Ideas,J. T. F. Jordens,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:640,The Arya Samaj,Lala Lajpat Rai,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:641,The Theosophical Movement,Charles J. Ryan,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:642,Studies in the History of the Indian Renaissance,David Kopf,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:643,The Brahmo Samaj and the Shaping of the Modern Indian Mind,David Kopf,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:644,British Orientalism and the Bengal Renaissance,David Kopf,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:645,The Ideologies of the Raj,Thomas R. Metcalf,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:646,The Discovery of India,Jawaharlal Nehru,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:647,Hind Swaraj,M. K. Gandhi,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:648,The Story of My Experiments with Truth,M. K. Gandhi,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:649,From Yeravda Mandir,M. K. Gandhi,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:650,Anasakti Yoga,M. K. Gandhi,book,bharata1000,history-and-civilizational-recovery,,svayambodha
b1000:651,The Eternal Religion,Ananda Coomaraswamy,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:652,The Dance of Shiva,Ananda Coomaraswamy,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:653,Hinduism and Buddhism,Ananda Coomaraswamy,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:654,The Transformation of Nature in Art,Ananda Coomaraswamy,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:655,Christian and Oriental Philosophy of Art,Ananda Coomaraswamy,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:656,Time and Eternity,Ananda Coomaraswamy,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:657,Spiritual Authority and Temporal Power in the Indian Theory of Government,Ananda Coomaraswamy,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:658,Yakshas,Ananda Coomaraswamy,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:659,The Bugbear of Literacy,Ananda Coomaraswamy,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:660,Am I My Brother's Keeper?,Ananda Coomaraswamy,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:661,Selected Papers,"Ananda Coomaraswamy (Roger Lipsey ed., 3 vols)",book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:662,The Wonder That Was India,A. L. Basham,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:663,The Origins and Development of Classical Hinduism,A. L. Basham,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:664,Ancient Indian Tradition and Mythology,Bibek Debroy & Dipavali Debroy,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:665,India: A Sacred Geography,Diana Eck,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:666,Banaras: City of Light,Diana Eck,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:667,Darsan: Seeing the Divine Image in India,Diana Eck,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:668,The Hindu Pantheon,Edward Moor,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:669,The Soul of India,Bipin Chandra Pal,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:670,Bharata Shakti,Bipin Chandra Pal,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:671,India's Past,A. A. Macdonell,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:672,Aspects of Hindu Civilization,Devesh Soneji (ed.),book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:673,The Hindu Mind,Bansi Pandit,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:674,Eternal India,Indira Gandhi,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:675,Indian Renaissance,Sri Aurobindo (already listed; the multi-essay collection),book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:676,The Rise of the Indian Civilization,D. P. Singhal,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:677,India and World Civilization,D. P. Singhal (2 vols),book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:678,The Indus Civilization,Mortimer Wheeler,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:679,The Indus Civilization: A Contemporary Perspective,Gregory Possehl,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:680,The Indus Saga and the Making of Pakistan,Aitzaz Ahsan (counterpoint reading),book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:681,Foundations of Indian Culture,Shri KM Munshi,book,bharata1000,history-and-civilizational-recovery,indology-and-civilizational-critique,svayambodha
b1000:682,The Lost River: On the Trail of the Sarasvati,Michel Danino,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:683,Indian Culture and India's Future,Michel Danino,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:684,The Invasion That Never Was,Michel Danino,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:685,The Sarasvati Flows On,B. B. Lal,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:686,Rigvedic Aryans and the Saraswati-Sindhu Civilization,B. B. Lal,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:687,The Earliest Civilisation of South Asia,B. B. Lal,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:688,India 1947–1997: New Light on the Indus Civilization,B. B. Lal,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:689,Homeland of the Aryans,Talageri Shrikant,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:690,The Rigveda: A Historical Analysis,Shrikant Talageri,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:691,The Rigveda and the Avesta,Shrikant Talageri,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:692,"Genetics, Geology, and the Aryan Debate",Shrikant Talageri (essays),book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:693,Aryan Invasion Theory and Indian Nationalism,Shrikant Talageri,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:694,The Aryan Invasion Theory: A Reappraisal,Shrikant Talageri,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:695,Update on the Aryan Invasion Debate,Koenraad Elst,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:696,Asterisk in Bharopiyasthan,Koenraad Elst,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:697,The Saffron Swastika,Koenraad Elst,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:698,Decolonizing the Hindu Mind,Koenraad Elst,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:699,Negationism in India,Koenraad Elst,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:700,Who Is a Hindu?,Koenraad Elst,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:701,Origin of Brahmi Script,Subhash Kak,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:702,The Astronomical Code of the Rigveda,Subhash Kak,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:703,In Search of the Cradle of Civilization,"Georg Feuerstein, Subhash Kak, David Frawley",book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:704,"Gods, Sages and Kings",David Frawley,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:705,The Rig Veda and the History of India,David Frawley,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:706,"Hidden Horizons: Unearthing 10,000 Years of Indian Culture",Saraswati Research Centre,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:707,Early Indians,Tony Joseph (counterpoint),book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:708,The Aryans: A History and an Archaeology of Origins,Edwin Bryant (multiple titles),book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:709,The Quest for the Origins of Vedic Culture,Edwin Bryant,book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:710,The Indo-Aryan Controversy,Edwin Bryant & Laurie Patton (eds.),book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:711,"The Horse, the Wheel, and Language",David W. Anthony (counterpoint),book,bharata1000,sindhu-sarasvati-and-origins,,purva-paksha
b1000:712,India: A History,John Keay,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:713,India in the Vedic Age,A. C. Das,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:714,A History of India,Romila Thapar (Vol. 1),book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:715,Early India: From the Origins to A.D. 1300,Romila Thapar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:716,From Lineage to State,Romila Thapar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:717,Asoka and the Decline of the Mauryas,Romila Thapar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:718,The Past Before Us,Romila Thapar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:719,Cultural Pasts,Romila Thapar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:720,Ancient Indian Social History,Romila Thapar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:721,The Mauryas Revisited,Romila Thapar (counterpoint reading),book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:722,Ancient India,R. C. Majumdar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:723,The History and Culture of the Indian People,"R. C. Majumdar (ed., 11 vols, Bharatiya Vidya Bhavan)",book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:724,Corpus of Indian Studies,R. C. Majumdar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:725,India and Central Asia,Buddha Prakash,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:726,Ancient India,Sailendra Nath Sen,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:727,Indian Antiquities,Thomas Maurice,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:728,The Age of the Imperial Guptas,R. C. Majumdar & A. S. Altekar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:729,The Gupta Empire,R. C. Majumdar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:730,The Classical Age,R. C. Majumdar (ed.),book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:731,Hindu Polity,K. P. Jayaswal,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:732,Ancient Indian Polity,Anant Sadashiv Altekar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:733,State and Government in Ancient India,A. S. Altekar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:734,Education in Ancient India,A. S. Altekar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:735,The Position of Women in Hindu Civilization,A. S. Altekar,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:736,The Cambridge History of India (Ancient India volumes),E. J. Rapson (ed.),book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:737,The Oxford History of India,Vincent Smith / Percival Spear,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:738,India in the Time of Patanjali,B. N. Puri,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:739,Ancient Indian Education,Radha Kumud Mookerji,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:740,Hindu Civilization,Radha Kumud Mookerji,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:741,Chandragupta Maurya and His Times,Radha Kumud Mookerji,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:742,Asoka,Radha Kumud Mookerji,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:743,The Fundamental Unity of India,Radha Kumud Mookerji,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:744,The History of South India,K. A. Nilakanta Sastri,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
b1000:745,The Cholas,K. A. Nilakanta Sastri,book,bharata1000,history-and-civilizational-recovery,,civilizational-consciousness
